controller_type,controller_name,is_example_controller,controller_module,field_path,parent_field,field_scope,data_type,required,default,allowed_values_or_format,what_it_does,defined_in,source
generic,lp_rebalancer,no,controllers/generic/lp_rebalancer/lp_rebalancer.py,network,,top_level,string,no,solana-mainnet-beta,,Network identifier used by the LP connector (for example Solana mainnet).,LPRebalancerConfig,controllers/generic/lp_rebalancer/lp_rebalancer.py:31
generic,lp_rebalancer,no,controllers/generic/lp_rebalancer/lp_rebalancer.py,trading_pair,,top_level,string,no,,,"Market symbol the controller trades or monitors, in `BASE-QUOTE` form.",LPRebalancerConfig,controllers/generic/lp_rebalancer/lp_rebalancer.py:32
generic,lp_rebalancer,no,controllers/generic/lp_rebalancer/lp_rebalancer.py,pool_address,,top_level,string,no,,,On-chain LP pool address the controller should manage.,LPRebalancerConfig,controllers/generic/lp_rebalancer/lp_rebalancer.py:33
generic,lp_rebalancer,no,controllers/generic/lp_rebalancer/lp_rebalancer.py,side,,top_level,"integer enum (0=BOTH, 1=BUY, 2=SELL)",no,1,"0=BOTH, 1=BUY, 2=SELL","LP side mode encoded as an integer: `0 = BOTH`, `1 = BUY`, `2 = SELL`.",LPRebalancerConfig,controllers/generic/lp_rebalancer/lp_rebalancer.py:37
generic,lp_rebalancer,no,controllers/generic/lp_rebalancer/lp_rebalancer.py,position_width_pct,,top_level,decimal,no,0.5,,LP width setting used when calculating the lower/upper LP bounds around the current price.,LPRebalancerConfig,controllers/generic/lp_rebalancer/lp_rebalancer.py:38
generic,lp_rebalancer,no,controllers/generic/lp_rebalancer/lp_rebalancer.py,position_offset_pct,,top_level,decimal,no,0.01,,Offset from current price used when computing LP bounds so single-sided positions start out of range. The code comments treat values as percent-style numbers (for example `0.1` means `0.1%`).,LPRebalancerConfig,controllers/generic/lp_rebalancer/lp_rebalancer.py:39
generic,lp_rebalancer,no,controllers/generic/lp_rebalancer/lp_rebalancer.py,rebalance_seconds,,top_level,integer,no,60,,How long price must remain out of range before the LP controller rebalances.,LPRebalancerConfig,controllers/generic/lp_rebalancer/lp_rebalancer.py:46
generic,lp_rebalancer,no,controllers/generic/lp_rebalancer/lp_rebalancer.py,rebalance_threshold_pct,,top_level,decimal,no,0.1,,"How far price must move beyond the LP range before the rebalance timer starts. The code comments treat values as percent-style numbers (for example `0.1` means `0.1%`, `2` means `2%`).",LPRebalancerConfig,controllers/generic/lp_rebalancer/lp_rebalancer.py:47
generic,lp_rebalancer,no,controllers/generic/lp_rebalancer/lp_rebalancer.py,sell_price_max,,top_level,decimal or null,no,null,,"Upper hard ceiling for sell-side LP ranges/rebalances. If a computed threshold exceeds it, the controller will not rebalance further upward.",LPRebalancerConfig,controllers/generic/lp_rebalancer/lp_rebalancer.py:56
generic,lp_rebalancer,no,controllers/generic/lp_rebalancer/lp_rebalancer.py,sell_price_min,,top_level,decimal or null,no,null,,Lower hard floor for sell-side LP ranges/rebalances.,LPRebalancerConfig,controllers/generic/lp_rebalancer/lp_rebalancer.py:57
generic,lp_rebalancer,no,controllers/generic/lp_rebalancer/lp_rebalancer.py,buy_price_max,,top_level,decimal or null,no,null,,Upper hard ceiling for buy-side LP ranges/rebalances.,LPRebalancerConfig,controllers/generic/lp_rebalancer/lp_rebalancer.py:58
generic,lp_rebalancer,no,controllers/generic/lp_rebalancer/lp_rebalancer.py,buy_price_min,,top_level,decimal or null,no,null,,"Lower hard floor for buy-side LP ranges/rebalances. If a computed threshold falls below it, the controller will not rebalance further downward.",LPRebalancerConfig,controllers/generic/lp_rebalancer/lp_rebalancer.py:59
generic,lp_rebalancer,no,controllers/generic/lp_rebalancer/lp_rebalancer.py,strategy_type,,top_level,integer or null,no,null,,Optional integer passed through to the LP executor/connector to select a connector-specific LP strategy mode. The repository does not document the numeric values.,LPRebalancerConfig,controllers/generic/lp_rebalancer/lp_rebalancer.py:62
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,id,,top_level,string,yes,required,,Unique identifier for this controller instance. Other strategy components use it to route executor actions and reports.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:68
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,controller_name,,top_level,string,no,multi_grid_strike,,Controller module name. This must match the controller implementation and is used when loading the controller from the YAML file.,MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:31
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,controller_type,,top_level,string,no,generic,"generic, directional_trading, market_making","Controller family used for grouping/loading the controller. In this repo the main families are generic, directional_trading, and market_making.",MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:30
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,total_amount_quote,,top_level,decimal,no,1000,,"Total budget in quote currency that the controller uses when sizing positions, grids, or quote-side order allocations.",MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:42
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,manual_kill_switch,,top_level,boolean,no,false,,"Manual per-controller stop flag. In the `v2_with_controllers` script, setting this to true stops the controller and issues StopExecutor actions for its executors; clearing it allows restart.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:79
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,initial_positions,,top_level,list[InitialPositionConfig],no,[],,List of pre-existing positions that the controller should adopt and manage at startup instead of assuming a flat book.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:80
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,initial_positions[].connector_name,initial_positions,nested,string,no,,,Connector on which the pre-existing position exists.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:15
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,initial_positions[].trading_pair,initial_positions,nested,string,no,,,Trading pair of the pre-existing position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:16
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,initial_positions[].amount,initial_positions,nested,decimal,no,,,Base-asset amount currently held in that initial position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:17
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,initial_positions[].side,initial_positions,nested,"enum string (BUY, SELL)",no,,"BUY, SELL","Direction of the initial position (`BUY` for long/base inventory, `SELL` for short inventory).",InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:18
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,leverage,,top_level,integer,no,20,,Leverage applied when the connector supports perpetual or margin trading.,MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:34
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,position_mode,,top_level,"enum string (HEDGE, ONEWAY)",no,HEDGE,"HEDGE, ONEWAY",Perpetual position mode. Typical values are `HEDGE` and `ONEWAY`.,MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:35
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,connector_name,,top_level,string,no,binance_perpetual,,Exchange/connector name that the controller uses for trading or market data.,MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:38
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,trading_pair,,top_level,string,no,WLD-USDT,,"Market symbol the controller trades or monitors, in `BASE-QUOTE` form.",MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:39
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,grids,,top_level,list[GridConfig],no,default_factory=list,,List of individual grid definitions. Each entry defines one independently managed grid under the same controller.,MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:45
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,grids[].grid_id,grids,nested,string,no,,,Unique identifier for the individual grid.,GridConfig,controllers/generic/multi_grid_strike.py:17
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,grids[].start_price,grids,nested,decimal,no,,,Lower boundary of the individual grid.,GridConfig,controllers/generic/multi_grid_strike.py:18
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,grids[].end_price,grids,nested,decimal,no,,,Upper boundary of the individual grid.,GridConfig,controllers/generic/multi_grid_strike.py:19
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,grids[].limit_price,grids,nested,decimal,no,,,Protective limit price associated with the individual grid.,GridConfig,controllers/generic/multi_grid_strike.py:20
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,grids[].side,grids,nested,"enum string (BUY, SELL)",no,,"BUY, SELL",Direction of the grid (`BUY` or `SELL`).,GridConfig,controllers/generic/multi_grid_strike.py:21
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,grids[].amount_quote_pct,grids,nested,decimal,no,,,Fraction of the controller's `total_amount_quote` allocated to this grid.,GridConfig,controllers/generic/multi_grid_strike.py:22
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,grids[].enabled,grids,nested,boolean,no,true,,Whether this grid is active and should be managed by the controller.,GridConfig,controllers/generic/multi_grid_strike.py:23
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,min_spread_between_orders,,top_level,decimal or null,no,0.001,,Minimum spacing between neighboring grid/order levels.,MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:48
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,min_order_amount_quote,,top_level,decimal or null,no,5,,Minimum quote-currency notional that a single order/grid level is allowed to use.,MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:49
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,max_open_orders,,top_level,integer,no,2,,Maximum number of simultaneous open orders/grid levels the controller allows.,MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:52
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,max_orders_per_batch,,top_level,integer or null,no,1,,Maximum number of orders the controller will create in one batch/update cycle.,MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:53
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,order_frequency,,top_level,integer,no,3,,Minimum number of seconds between placing batches of new orders or grid levels.,MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:54
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,activation_bounds,,top_level,decimal or null,no,null,,Optional per-controller activation-distance guard passed to each generated grid executor.,MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:55
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,keep_position,,top_level,boolean,no,false,,"If true, the grid keeps the resulting inventory/position instead of forcing a full flatten after execution.",MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:56
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,triple_barrier_config,,top_level,TripleBarrierConfig,no,"TripleBarrierConfig(take_profit=0.001, open_order_type=LIMIT_MAKER, take_profit_order_type=LIMIT_MAKER)",,Nested triple-barrier risk settings shared by every grid defined in `grids`.,MultiGridStrikeConfig,controllers/generic/multi_grid_strike.py:59
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,triple_barrier_config.stop_loss,triple_barrier_config,nested,decimal or null,no,null,,Relative stop-loss threshold used by the executor.,TripleBarrierConfig,hummingbot/strategy_v2/executors/position_executor/data_types.py:18
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,triple_barrier_config.take_profit,triple_barrier_config,nested,decimal or null,no,null,,Relative take-profit threshold used by the executor.,TripleBarrierConfig,hummingbot/strategy_v2/executors/position_executor/data_types.py:19
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,triple_barrier_config.time_limit,triple_barrier_config,nested,integer or null,no,null,,Maximum runtime in seconds before the executor exits.,TripleBarrierConfig,hummingbot/strategy_v2/executors/position_executor/data_types.py:20
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,triple_barrier_config.trailing_stop,triple_barrier_config,nested,TrailingStop or null,no,null,,Nested trailing-stop settings used by the executor.,TripleBarrierConfig,hummingbot/strategy_v2/executors/position_executor/data_types.py:21
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,triple_barrier_config.trailing_stop.activation_price,triple_barrier_config.trailing_stop,nested,decimal,no,,,Profit distance/trigger at which the trailing stop becomes active.,TrailingStop,hummingbot/strategy_v2/executors/position_executor/data_types.py:13
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,triple_barrier_config.trailing_stop.trailing_delta,triple_barrier_config.trailing_stop,nested,decimal,no,,,Distance the stop trails behind price once the trailing stop has activated.,TrailingStop,hummingbot/strategy_v2/executors/position_executor/data_types.py:14
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,triple_barrier_config.open_order_type,triple_barrier_config,nested,enum string (OrderType),no,LIMIT,OrderType enum,Order type used for the entry/opening order.,TripleBarrierConfig,hummingbot/strategy_v2/executors/position_executor/data_types.py:22
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,triple_barrier_config.take_profit_order_type,triple_barrier_config,nested,enum string (OrderType),no,MARKET,OrderType enum,Order type used for the take-profit exit.,TripleBarrierConfig,hummingbot/strategy_v2/executors/position_executor/data_types.py:23
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,triple_barrier_config.stop_loss_order_type,triple_barrier_config,nested,enum string (OrderType),no,MARKET,OrderType enum,Order type used for the stop-loss exit.,TripleBarrierConfig,hummingbot/strategy_v2/executors/position_executor/data_types.py:24
generic,multi_grid_strike,no,controllers/generic/multi_grid_strike.py,triple_barrier_config.time_limit_order_type,triple_barrier_config,nested,enum string (OrderType),no,MARKET,OrderType enum,Order type used when closing because of the time limit.,TripleBarrierConfig,hummingbot/strategy_v2/executors/position_executor/data_types.py:25
generic,pmm_mister,no,controllers/generic/pmm_mister.py,id,,top_level,string,yes,required,,Unique identifier for this controller instance. Other strategy components use it to route executor actions and reports.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:68
generic,pmm_mister,no,controllers/generic/pmm_mister.py,controller_name,,top_level,string,no,pmm_mister,,Controller module name. This must match the controller implementation and is used when loading the controller from the YAML file.,PMMisterConfig,controllers/generic/pmm_mister.py:21
generic,pmm_mister,no,controllers/generic/pmm_mister.py,controller_type,,top_level,string,no,generic,"generic, directional_trading, market_making","Controller family used for grouping/loading the controller. In this repo the main families are generic, directional_trading, and market_making.",PMMisterConfig,controllers/generic/pmm_mister.py:20
generic,pmm_mister,no,controllers/generic/pmm_mister.py,total_amount_quote,,top_level,decimal,no,100,,"Total budget in quote currency that the controller uses when sizing positions, grids, or quote-side order allocations.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:71
generic,pmm_mister,no,controllers/generic/pmm_mister.py,manual_kill_switch,,top_level,boolean,no,false,,"Manual per-controller stop flag. In the `v2_with_controllers` script, setting this to true stops the controller and issues StopExecutor actions for its executors; clearing it allows restart.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:79
generic,pmm_mister,no,controllers/generic/pmm_mister.py,initial_positions,,top_level,list[InitialPositionConfig],no,[],,List of pre-existing positions that the controller should adopt and manage at startup instead of assuming a flat book.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:80
generic,pmm_mister,no,controllers/generic/pmm_mister.py,initial_positions[].connector_name,initial_positions,nested,string,no,,,Connector on which the pre-existing position exists.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:15
generic,pmm_mister,no,controllers/generic/pmm_mister.py,initial_positions[].trading_pair,initial_positions,nested,string,no,,,Trading pair of the pre-existing position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:16
generic,pmm_mister,no,controllers/generic/pmm_mister.py,initial_positions[].amount,initial_positions,nested,decimal,no,,,Base-asset amount currently held in that initial position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:17
generic,pmm_mister,no,controllers/generic/pmm_mister.py,initial_positions[].side,initial_positions,nested,"enum string (BUY, SELL)",no,,"BUY, SELL","Direction of the initial position (`BUY` for long/base inventory, `SELL` for short inventory).",InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:18
generic,pmm_mister,no,controllers/generic/pmm_mister.py,connector_name,,top_level,string,no,binance,,Exchange/connector name that the controller uses for trading or market data.,PMMisterConfig,controllers/generic/pmm_mister.py:22
generic,pmm_mister,no,controllers/generic/pmm_mister.py,trading_pair,,top_level,string,no,BTC-USDT,,"Market symbol the controller trades or monitors, in `BASE-QUOTE` form.",PMMisterConfig,controllers/generic/pmm_mister.py:23
generic,pmm_mister,no,controllers/generic/pmm_mister.py,portfolio_allocation,,top_level,decimal,no,0.1,,Fraction of total controller capital that PMMister is allowed to deploy in this market.,PMMisterConfig,controllers/generic/pmm_mister.py:24
generic,pmm_mister,no,controllers/generic/pmm_mister.py,target_base_pct,,top_level,decimal,no,0.5,,Target share of portfolio value that should be held in the base asset.,PMMisterConfig,controllers/generic/pmm_mister.py:25
generic,pmm_mister,no,controllers/generic/pmm_mister.py,min_base_pct,,top_level,decimal,no,0.3,,Lower bound of desired base-inventory share used by inventory-skew logic.,PMMisterConfig,controllers/generic/pmm_mister.py:26
generic,pmm_mister,no,controllers/generic/pmm_mister.py,max_base_pct,,top_level,decimal,no,0.7,,Upper bound of desired base-inventory share used by inventory-skew logic.,PMMisterConfig,controllers/generic/pmm_mister.py:27
generic,pmm_mister,no,controllers/generic/pmm_mister.py,buy_spreads,,top_level,list[float],no,0.0005,,Buy-side distance(s) from the reference price. Each value represents one quote/order level.,PMMisterConfig,controllers/generic/pmm_mister.py:28
generic,pmm_mister,no,controllers/generic/pmm_mister.py,sell_spreads,,top_level,list[float],no,0.0005,,Sell-side distance(s) from the reference price. Each value represents one quote/order level.,PMMisterConfig,controllers/generic/pmm_mister.py:29
generic,pmm_mister,no,controllers/generic/pmm_mister.py,buy_amounts_pct,,top_level,list[decimal] or null,no,1,,Relative allocation weights for buy levels. The controller normalizes the values when converting them into quote amounts.,PMMisterConfig,controllers/generic/pmm_mister.py:30
generic,pmm_mister,no,controllers/generic/pmm_mister.py,sell_amounts_pct,,top_level,list[decimal] or null,no,1,,Relative allocation weights for sell levels. The controller normalizes the values when converting them into quote amounts.,PMMisterConfig,controllers/generic/pmm_mister.py:31
generic,pmm_mister,no,controllers/generic/pmm_mister.py,executor_refresh_time,,top_level,integer,no,30,,How long an existing executor/order level can live before the controller refreshes/replaces it.,PMMisterConfig,controllers/generic/pmm_mister.py:32
generic,pmm_mister,no,controllers/generic/pmm_mister.py,buy_cooldown_time,,top_level,integer,no,60,,Minimum time between refreshing/creating buy-side PMMister levels.,PMMisterConfig,controllers/generic/pmm_mister.py:35
generic,pmm_mister,no,controllers/generic/pmm_mister.py,sell_cooldown_time,,top_level,integer,no,60,,Minimum time between refreshing/creating sell-side PMMister levels.,PMMisterConfig,controllers/generic/pmm_mister.py:36
generic,pmm_mister,no,controllers/generic/pmm_mister.py,buy_position_effectivization_time,,top_level,integer,no,120,,How long PMMister waits before treating a buy-side position/order as effective for control logic.,PMMisterConfig,controllers/generic/pmm_mister.py:37
generic,pmm_mister,no,controllers/generic/pmm_mister.py,sell_position_effectivization_time,,top_level,integer,no,120,,How long PMMister waits before treating a sell-side position/order as effective for control logic.,PMMisterConfig,controllers/generic/pmm_mister.py:38
generic,pmm_mister,no,controllers/generic/pmm_mister.py,price_distance_tolerance,,top_level,decimal,no,0.0005,,Minimum distance from current price required before PMMister will place another order at the same level.,PMMisterConfig,controllers/generic/pmm_mister.py:41
generic,pmm_mister,no,controllers/generic/pmm_mister.py,refresh_tolerance,,top_level,decimal,no,0.0005,,Reference-price drift required before PMMister refreshes/replaces an existing order.,PMMisterConfig,controllers/generic/pmm_mister.py:43
generic,pmm_mister,no,controllers/generic/pmm_mister.py,tolerance_scaling,,top_level,decimal,no,1.2,,Per-level multiplier applied to PMMister distance/refresh tolerances for deeper levels.,PMMisterConfig,controllers/generic/pmm_mister.py:44
generic,pmm_mister,no,controllers/generic/pmm_mister.py,leverage,,top_level,integer,no,20,,Leverage applied when the connector supports perpetual or margin trading.,PMMisterConfig,controllers/generic/pmm_mister.py:46
generic,pmm_mister,no,controllers/generic/pmm_mister.py,position_mode,,top_level,"enum string (HEDGE, ONEWAY)",no,ONEWAY,"HEDGE, ONEWAY",Perpetual position mode. Typical values are `HEDGE` and `ONEWAY`.,PMMisterConfig,controllers/generic/pmm_mister.py:47
generic,pmm_mister,no,controllers/generic/pmm_mister.py,take_profit,,top_level,decimal or null,no,0.0001,,Relative profit threshold that closes an executor/position when reached.,PMMisterConfig,controllers/generic/pmm_mister.py:48
generic,pmm_mister,no,controllers/generic/pmm_mister.py,take_profit_order_type,,top_level,enum string (OrderType),no,LIMIT_MAKER,OrderType enum,Order type used when placing the take-profit exit order.,PMMisterConfig,controllers/generic/pmm_mister.py:49
generic,pmm_mister,no,controllers/generic/pmm_mister.py,open_order_type,,top_level,enum string (OrderType),no,LIMIT_MAKER,OrderType enum,Order type used for opening positions/orders.,PMMisterConfig,controllers/generic/pmm_mister.py:50
generic,pmm_mister,no,controllers/generic/pmm_mister.py,max_active_executors_by_level,,top_level,integer or null,no,4,,Maximum number of simultaneously active PMMister executors allowed for a single level.,PMMisterConfig,controllers/generic/pmm_mister.py:51
generic,pmm_mister,no,controllers/generic/pmm_mister.py,tick_mode,,top_level,boolean,no,false,,"If true, PMMister measures spreads in exchange tick-size increments instead of raw percentages.",PMMisterConfig,controllers/generic/pmm_mister.py:52
generic,pmm_mister,no,controllers/generic/pmm_mister.py,position_profit_protection,,top_level,boolean,no,false,,"If true, PMMister avoids placing sell orders below breakeven and uses breakeven-aware inventory controls.",PMMisterConfig,controllers/generic/pmm_mister.py:53
generic,pmm_mister,no,controllers/generic/pmm_mister.py,min_skew,,top_level,decimal,no,1.0,,Minimum inventory-skew factor PMMister will apply so order sizes do not collapse to zero.,PMMisterConfig,controllers/generic/pmm_mister.py:54
generic,pmm_mister,no,controllers/generic/pmm_mister.py,global_take_profit,,top_level,decimal,no,0.03,,Portfolio/controller-level PnL take-profit threshold for PMMister.,PMMisterConfig,controllers/generic/pmm_mister.py:55
generic,pmm_mister,no,controllers/generic/pmm_mister.py,global_stop_loss,,top_level,decimal,no,0.05,,Portfolio/controller-level PnL stop-loss threshold for PMMister.,PMMisterConfig,controllers/generic/pmm_mister.py:56
generic,pmm_v1,no,controllers/generic/pmm_v1.py,id,,top_level,string,yes,required,,Unique identifier for this controller instance. Other strategy components use it to route executor actions and reports.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:68
generic,pmm_v1,no,controllers/generic/pmm_v1.py,controller_name,,top_level,string,no,pmm_v1,,Controller module name. This must match the controller implementation and is used when loading the controller from the YAML file.,PMMV1Config,controllers/generic/pmm_v1.py:34
generic,pmm_v1,no,controllers/generic/pmm_v1.py,controller_type,,top_level,string,no,generic,"generic, directional_trading, market_making","Controller family used for grouping/loading the controller. In this repo the main families are generic, directional_trading, and market_making.",PMMV1Config,controllers/generic/pmm_v1.py:33
generic,pmm_v1,no,controllers/generic/pmm_v1.py,total_amount_quote,,top_level,decimal,no,0,,"Compatibility field inherited from the base controller. PMM V1 sizes orders with `order_amount` in base units, so this value is effectively unused.",PMMV1Config,controllers/generic/pmm_v1.py:54
generic,pmm_v1,no,controllers/generic/pmm_v1.py,manual_kill_switch,,top_level,boolean,no,false,,"Manual per-controller stop flag. In the `v2_with_controllers` script, setting this to true stops the controller and issues StopExecutor actions for its executors; clearing it allows restart.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:79
generic,pmm_v1,no,controllers/generic/pmm_v1.py,initial_positions,,top_level,list[InitialPositionConfig],no,[],,List of pre-existing positions that the controller should adopt and manage at startup instead of assuming a flat book.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:80
generic,pmm_v1,no,controllers/generic/pmm_v1.py,initial_positions[].connector_name,initial_positions,nested,string,no,,,Connector on which the pre-existing position exists.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:15
generic,pmm_v1,no,controllers/generic/pmm_v1.py,initial_positions[].trading_pair,initial_positions,nested,string,no,,,Trading pair of the pre-existing position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:16
generic,pmm_v1,no,controllers/generic/pmm_v1.py,initial_positions[].amount,initial_positions,nested,decimal,no,,,Base-asset amount currently held in that initial position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:17
generic,pmm_v1,no,controllers/generic/pmm_v1.py,initial_positions[].side,initial_positions,nested,"enum string (BUY, SELL)",no,,"BUY, SELL","Direction of the initial position (`BUY` for long/base inventory, `SELL` for short inventory).",InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:18
generic,pmm_v1,no,controllers/generic/pmm_v1.py,connector_name,,top_level,string,no,binance,,Exchange/connector name that the controller uses for trading or market data.,PMMV1Config,controllers/generic/pmm_v1.py:37
generic,pmm_v1,no,controllers/generic/pmm_v1.py,trading_pair,,top_level,string,no,BTC-USDT,,"Market symbol the controller trades or monitors, in `BASE-QUOTE` form.",PMMV1Config,controllers/generic/pmm_v1.py:44
generic,pmm_v1,no,controllers/generic/pmm_v1.py,order_amount,,top_level,decimal,no,1,,Per-order amount. In PMM V1 this is expressed in base asset units.,PMMV1Config,controllers/generic/pmm_v1.py:56
generic,pmm_v1,no,controllers/generic/pmm_v1.py,buy_spreads,,top_level,list[float],no,0.01,,Buy-side distance(s) from the reference price. Each value represents one quote/order level.,PMMV1Config,controllers/generic/pmm_v1.py:63
generic,pmm_v1,no,controllers/generic/pmm_v1.py,sell_spreads,,top_level,list[float],no,0.01,,Sell-side distance(s) from the reference price. Each value represents one quote/order level.,PMMV1Config,controllers/generic/pmm_v1.py:70
generic,pmm_v1,no,controllers/generic/pmm_v1.py,order_refresh_time,,top_level,integer,no,30,,Time in seconds after which an existing order should be refreshed/replaced.,PMMV1Config,controllers/generic/pmm_v1.py:79
generic,pmm_v1,no,controllers/generic/pmm_v1.py,order_refresh_tolerance_pct,,top_level,decimal,no,-1,,Allowed price drift before an existing order is refreshed. A sentinel value may disable the check.,PMMV1Config,controllers/generic/pmm_v1.py:86
generic,pmm_v1,no,controllers/generic/pmm_v1.py,filled_order_delay,,top_level,integer,no,60,,Delay in seconds after a fill before the controller places replacement orders.,PMMV1Config,controllers/generic/pmm_v1.py:93
generic,pmm_v1,no,controllers/generic/pmm_v1.py,inventory_skew_enabled,,top_level,boolean,no,false,,"If true, order sizes are skewed to steer inventory back toward the target base/quote mix.",PMMV1Config,controllers/generic/pmm_v1.py:102
generic,pmm_v1,no,controllers/generic/pmm_v1.py,target_base_pct,,top_level,decimal,no,0.5,,Target share of portfolio value that should be held in the base asset.,PMMV1Config,controllers/generic/pmm_v1.py:109
generic,pmm_v1,no,controllers/generic/pmm_v1.py,inventory_range_multiplier,,top_level,decimal,no,1.0,,Multiplier used when converting inventory deviation into skewed order-size adjustments.,PMMV1Config,controllers/generic/pmm_v1.py:116
generic,pmm_v1,no,controllers/generic/pmm_v1.py,price_ceiling,,top_level,decimal,no,-1,,Static upper price cap. Above this value the controller only allows sells; a negative sentinel disables the cap.,PMMV1Config,controllers/generic/pmm_v1.py:125
generic,pmm_v1,no,controllers/generic/pmm_v1.py,price_floor,,top_level,decimal,no,-1,,Static lower price floor. Below this value the controller only allows buys; a negative sentinel disables the floor.,PMMV1Config,controllers/generic/pmm_v1.py:132
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,id,,top_level,string,yes,required,,Unique identifier for this controller instance. Other strategy components use it to route executor actions and reports.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:68
generic,quantum_grid_allocator,no,controllers/generic/quantum_grid_allocator.py,controller_name,,top_level,string,no,quantum_grid_allocator,,Controller module name. This must match the controller implementation and is used when loading the controller from the YAML file.,QGAConfig,controllers/generic/quantum_grid_allocator.py:18
